codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;salaSeparada;predio;lotacao;horarioSeparado;percDisciplina;percOcupacaoReal;percOcupacaoTotal
FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;LEANDRO XAVIER CARDOSO;30h;26M34;45;21;FGA - SALA I8 E I1;I01;UAC;45;6M3 - Sexta 10h;46.666666666666664;46.666666666666664;100.0
FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;LEANDRO XAVIER CARDOSO;30h;26M34;45;21;FGA - SALA I8 E I1;I01;UAC;45;6M4 - Sexta 11h;46.666666666666664;46.666666666666664;100.0
FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;26M34;45;21;FGA - SALA I8 E I1;I08;UAC;45;2M3 - Segunda 10h;46.666666666666664;46.666666666666664;100.0
FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;26M34;45;21;FGA - SALA I8 E I1;I08;UAC;45;2M4 - Segunda 11h;46.666666666666664;46.666666666666664;100.0
FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;26M34;45;21;FGA - SALA I8 E I1;I01;UAC;45;6M3 - Sexta 10h;46.666666666666664;46.666666666666664;100.0
FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;26M34;45;21;FGA - SALA I8 E I1;I01;UAC;45;6M4 - Sexta 11h;46.666666666666664;46.666666666666664;100.0
FGA0118 - SISTEMAS DE INFORMAÇÃO GEOGRÁFICA PARA ENGENHARIA;1;2022;2;JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS;60h;24M34;15;6;FGA - ANTE SALA I10;Ante I-10;UAC;20;2M3 - Segunda 10h;40.0;30.0;75.0
FGA0118 - SISTEMAS DE INFORMAÇÃO GEOGRÁFICA PARA ENGENHARIA;1;2022;2;JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS;60h;24M34;15;6;FGA - ANTE SALA I10;Ante I-10;UAC;20;2M4 - Segunda 11h;40.0;30.0;75.0
FGA0118 - SISTEMAS DE INFORMAÇÃO GEOGRÁFICA PARA ENGENHARIA;1;2022;2;JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS;60h;24M34;15;6;FGA - ANTE SALA I10;Ante I-10;UAC;20;4M3 - Quarta 10h;40.0;30.0;75.0
FGA0118 - SISTEMAS DE INFORMAÇÃO GEOGRÁFICA PARA ENGENHARIA;1;2022;2;JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS;60h;24M34;15;6;FGA - ANTE SALA I10;Ante I-10;UAC;20;4M4 - Quarta 11h;40.0;30.0;75.0
FGA0119 - TEORIA DE ELETROMAGNETISMO;1;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;24T23;60;33;FGA - SALA I2;I02;UAC;60;2T2 - Segunda 14h;55.00000000000001;55.00000000000001;100.0
FGA0119 - TEORIA DE ELETROMAGNETISMO;1;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;24T23;60;33;FGA - SALA I2;I02;UAC;60;2T3 - Segunda 15h;55.00000000000001;55.00000000000001;100.0
FGA0119 - TEORIA DE ELETROMAGNETISMO;1;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;24T23;60;33;FGA - SALA I2;I02;UAC;60;4T2 - Quarta 14h;55.00000000000001;55.00000000000001;100.0
FGA0119 - TEORIA DE ELETROMAGNETISMO;1;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;24T23;60;33;FGA - SALA I2;I02;UAC;60;4T3 - Quarta 15h;55.00000000000001;55.00000000000001;100.0
FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;S04;UAC;130;4M1 - Quarta 08h;19.230769230769234;19.230769230769234;100.0
FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;S04;UAC;130;4M2 - Quarta 09h;19.230769230769234;19.230769230769234;100.0
FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;S02;UAC;130;6M1 - Sexta 08h;19.230769230769234;19.230769230769234;100.0
FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;S02;UAC;130;6M2 - Sexta 09h;19.230769230769234;19.230769230769234;100.0
FGA0120 - PRÁTICA DE ELETROMAGNETISMO;1;2022;2;GERARDO ANTONIO IDROBO PIZO;30h;6T23;50;24;FGA - SALA MOCAP;Mocap;UED;60;6T2 - Sexta 14h;48.0;40.0;83.33333333333334
FGA0120 - PRÁTICA DE ELETROMAGNETISMO;1;2022;2;GERARDO ANTONIO IDROBO PIZO;30h;6T23;50;24;FGA - SALA MOCAP;Mocap;UED;60;6T3 - Sexta 15h;48.0;40.0;83.33333333333334
FGA0120 - PRÁTICA DE ELETROMAGNETISMO;2;2022;2;GERARDO ANTONIO IDROBO PIZO;30h;3T45;80;37;FGA - SALA I10;I10;UAC;80;3T4 - Terça 16h;46.25;46.25;100.0
FGA0120 - PRÁTICA DE ELETROMAGNETISMO;2;2022;2;GERARDO ANTONIO IDROBO PIZO;30h;3T45;80;37;FGA - SALA I10;I10;UAC;80;3T5 - Terça 17h;46.25;46.25;100.0
FGA0121 - TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M34;45;11;FGA - CONTEINER 04;Cont-4;Container;45;4M3 - Quarta 10h;24.444444444444443;24.444444444444443;100.0
FGA0121 - TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M34;45;11;FGA - CONTEINER 04;Cont-4;Container;45;4M4 - Quarta 11h;24.444444444444443;24.444444444444443;100.0
FGA0121 - TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M34;45;11;FGA - CONTEINER 04;Cont-4;Container;45;6M3 - Sexta 10h;24.444444444444443;24.444444444444443;100.0
FGA0121 - TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M34;45;11;FGA - CONTEINER 04;Cont-4;Container;45;6M4 - Sexta 11h;24.444444444444443;24.444444444444443;100.0
FGA0122 - EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;1;2022;2;LOANA NUNES VELASCO;60h;46T23;20;11;FGA - SALA LAB ELET;Lab.Eletr.;UED;20;4T2 - Quarta 14h;55.00000000000001;55.00000000000001;100.0
FGA0122 - EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;1;2022;2;LOANA NUNES VELASCO;60h;46T23;20;11;FGA - SALA LAB ELET;Lab.Eletr.;UED;20;4T3 - Quarta 15h;55.00000000000001;55.00000000000001;100.0
FGA0122 - EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;1;2022;2;LOANA NUNES VELASCO;60h;46T23;20;11;FGA - SALA LAB ELET;Lab.Eletr.;UED;20;6T2 - Sexta 14h;55.00000000000001;55.00000000000001;100.0
FGA0122 - EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;1;2022;2;LOANA NUNES VELASCO;60h;46T23;20;11;FGA - SALA LAB ELET;Lab.Eletr.;UED;20;6T3 - Sexta 15h;55.00000000000001;55.00000000000001;100.0
FGA0124 - PROJETO DE ALGORITMOS;1;2022;2;MAURICIO SERRANO;60h;26M34;81;71;FGA - SALA MOCAP;Mocap;UED;60;2M3 - Segunda 10h;87.65432098765432;118.33333333333333;135.0
FGA0124 - PROJETO DE ALGORITMOS;1;2022;2;MAURICIO SERRANO;60h;26M34;81;71;FGA - SALA MOCAP;Mocap;UED;60;2M4 - Segunda 11h;87.65432098765432;118.33333333333333;135.0
FGA0124 - PROJETO DE ALGORITMOS;1;2022;2;MAURICIO SERRANO;60h;26M34;81;71;FGA - SALA MOCAP;Mocap;UED;60;6M3 - Sexta 10h;87.65432098765432;118.33333333333333;135.0
FGA0124 - PROJETO DE ALGORITMOS;1;2022;2;MAURICIO SERRANO;60h;26M34;81;71;FGA - SALA MOCAP;Mocap;UED;60;6M4 - Sexta 11h;87.65432098765432;118.33333333333333;135.0
FGA0130 - REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;FERNANDO PAIVA SCARDUA;60h;35M12;60;2;FGA - SALA S6;S06;UAC;60;3M1 - Terça 08h;3.3333333333333335;3.3333333333333335;100.0
FGA0130 - REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;FERNANDO PAIVA SCARDUA;60h;35M12;60;2;FGA - SALA S6;S06;UAC;60;3M2 - Terça 09h;3.3333333333333335;3.3333333333333335;100.0
FGA0130 - REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;FERNANDO PAIVA SCARDUA;60h;35M12;60;2;FGA - SALA S6;S06;UAC;60;5M1 - Quinta 08h;3.3333333333333335;3.3333333333333335;100.0
FGA0130 - REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;FERNANDO PAIVA SCARDUA;60h;35M12;60;2;FGA - SALA S6;S06;UAC;60;5M2 - Quinta 09h;3.3333333333333335;3.3333333333333335;100.0
FGA0131 - ENGENHARIA DE SOFTWARE AUTOMOTIVO;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;6T2345;30;6;FGA - SALA I6;I06;UAC;40;6T2 - Sexta 14h;20.0;15.0;75.0
FGA0131 - ENGENHARIA DE SOFTWARE AUTOMOTIVO;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;6T2345;30;6;FGA - SALA I6;I06;UAC;40;6T3 - Sexta 15h;20.0;15.0;75.0
FGA0131 - ENGENHARIA DE SOFTWARE AUTOMOTIVO;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;6T2345;30;6;FGA - SALA I6;I06;UAC;40;6T4 - Sexta 16h;20.0;15.0;75.0
FGA0131 - ENGENHARIA DE SOFTWARE AUTOMOTIVO;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;6T2345;30;6;FGA - SALA I6;I06;UAC;40;6T5 - Sexta 17h;20.0;15.0;75.0
FGA0132 - INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;60h;46M34;45;28;FGA - SALA I2;I02;UAC;60;4M3 - Quarta 10h;62.22222222222222;46.666666666666664;75.0
FGA0132 - INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;60h;46M34;45;28;FGA - SALA I2;I02;UAC;60;4M4 - Quarta 11h;62.22222222222222;46.666666666666664;75.0
FGA0132 - INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;60h;46M34;45;28;FGA - SALA I2;I02;UAC;60;6M3 - Sexta 10h;62.22222222222222;46.666666666666664;75.0
FGA0132 - INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;60h;46M34;45;28;FGA - SALA I2;I02;UAC;60;6M4 - Sexta 11h;62.22222222222222;46.666666666666664;75.0
FGA0133 - ENGENHARIA ECONÔMICA;1;2022;2;RICARDO MATOS CHAIM;60h;56M12;45;43;FGA - SALA I5;I05;UAC;45;5M1 - Quinta 08h;95.55555555555556;95.55555555555556;100.0
FGA0133 - ENGENHARIA ECONÔMICA;1;2022;2;RICARDO MATOS CHAIM;60h;56M12;45;43;FGA - SALA I5;I05;UAC;45;5M2 - Quinta 09h;95.55555555555556;95.55555555555556;100.0
FGA0133 - ENGENHARIA ECONÔMICA;1;2022;2;RICARDO MATOS CHAIM;60h;56M12;45;43;FGA - SALA I5;I05;UAC;45;6M1 - Sexta 08h;95.55555555555556;95.55555555555556;100.0
FGA0133 - ENGENHARIA ECONÔMICA;1;2022;2;RICARDO MATOS CHAIM;60h;56M12;45;43;FGA - SALA I5;I05;UAC;45;6M2 - Sexta 09h;95.55555555555556;95.55555555555556;100.0
FGA0133 - ENGENHARIA ECONÔMICA;2;2022;2;PAULA MEYER SOARES;60h;35M34;120;118;FGA - SALA S9;S09;UAC;130;3M3 - Terça 10h;98.33333333333333;90.76923076923077;92.3076923076923
FGA0133 - ENGENHARIA ECONÔMICA;2;2022;2;PAULA MEYER SOARES;60h;35M34;120;118;FGA - SALA S9;S09;UAC;130;3M4 - Terça 11h;98.33333333333333;90.76923076923077;92.3076923076923
FGA0133 - ENGENHARIA ECONÔMICA;2;2022;2;PAULA MEYER SOARES;60h;35M34;120;118;FGA - SALA S9;S09;UAC;130;5M3 - Quinta 10h;98.33333333333333;90.76923076923077;92.3076923076923
FGA0133 - ENGENHARIA ECONÔMICA;2;2022;2;PAULA MEYER SOARES;60h;35M34;120;118;FGA - SALA S9;S09;UAC;130;5M4 - Quinta 11h;98.33333333333333;90.76923076923077;92.3076923076923
FGA0133 - ENGENHARIA ECONÔMICA;3;2022;2;GLAUCENY CIRNE DE MEDEIROS;60h;46T45;130;107;FGA - SALA S9;S09;UAC;130;4T4 - Quarta 16h;82.3076923076923;82.3076923076923;100.0
FGA0133 - ENGENHARIA ECONÔMICA;3;2022;2;GLAUCENY CIRNE DE MEDEIROS;60h;46T45;130;107;FGA - SALA S9;S09;UAC;130;4T5 - Quarta 17h;82.3076923076923;82.3076923076923;100.0
FGA0133 - ENGENHARIA ECONÔMICA;3;2022;2;GLAUCENY CIRNE DE MEDEIROS;60h;46T45;130;107;FGA - SALA S9;S09;UAC;130;6T4 - Sexta 16h;82.3076923076923;82.3076923076923;100.0
FGA0133 - ENGENHARIA ECONÔMICA;3;2022;2;GLAUCENY CIRNE DE MEDEIROS;60h;46T45;130;107;FGA - SALA S9;S09;UAC;130;6T5 - Sexta 17h;82.3076923076923;82.3076923076923;100.0
FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;3;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;35T23;240;226;FGA - SALA ANFITEATRO;Anfiteatro;UAC;240;3T2 - Terça 14h;94.16666666666667;94.16666666666667;100.0
FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;3;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;35T23;240;226;FGA - SALA ANFITEATRO;Anfiteatro;UAC;240;3T3 - Terça 15h;94.16666666666667;94.16666666666667;100.0
FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;3;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;35T23;240;226;FGA - SALA ANFITEATRO;Anfiteatro;UAC;240;5T2 - Quinta 14h;94.16666666666667;94.16666666666667;100.0
FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;3;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;35T23;240;226;FGA - SALA ANFITEATRO;Anfiteatro;UAC;240;5T3 - Quinta 15h;94.16666666666667;94.16666666666667;100.0
FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;4;2022;2;BRUNO CESAR RIBAS;60h;35T45;45;26;FGA - SALA I5;I05;UAC;45;3T4 - Terça 16h;57.77777777777777;57.77777777777777;100.0
FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;4;2022;2;BRUNO CESAR RIBAS;60h;35T45;45;26;FGA - SALA I5;I05;UAC;45;3T5 - Terça 17h;57.77777777777777;57.77777777777777;100.0
FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;4;2022;2;BRUNO CESAR RIBAS;60h;35T45;45;26;FGA - SALA I5;I05;UAC;45;5T4 - Quinta 16h;57.77777777777777;57.77777777777777;100.0
FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;4;2022;2;BRUNO CESAR RIBAS;60h;35T45;45;26;FGA - SALA I5;I05;UAC;45;5T5 - Quinta 17h;57.77777777777777;57.77777777777777;100.0
FGA0137 - SISTEMAS DE BANCO DE DADOS 1;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35T23;80;34;FGA - SALA I10;I10;UAC;80;3T2 - Terça 14h;42.5;42.5;100.0
FGA0137 - SISTEMAS DE BANCO DE DADOS 1;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35T23;80;34;FGA - SALA I10;I10;UAC;80;3T3 - Terça 15h;42.5;42.5;100.0
FGA0137 - SISTEMAS DE BANCO DE DADOS 1;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35T23;80;34;FGA - SALA I10;I10;UAC;80;5T2 - Quinta 14h;42.5;42.5;100.0
FGA0137 - SISTEMAS DE BANCO DE DADOS 1;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35T23;80;34;FGA - SALA I10;I10;UAC;80;5T3 - Quinta 15h;42.5;42.5;100.0
FGA0137 - SISTEMAS DE BANCO DE DADOS 1;2;2022;2;MAURICIO SERRANO;60h;26M12;41;38;FGA - SALA I6;I06;UAC;40;2M1 - Segunda 08h;92.6829268292683;95.0;102.49999999999999
FGA0137 - SISTEMAS DE BANCO DE DADOS 1;2;2022;2;MAURICIO SERRANO;60h;26M12;41;38;FGA - SALA I6;I06;UAC;40;2M2 - Segunda 09h;92.6829268292683;95.0;102.49999999999999
FGA0137 - SISTEMAS DE BANCO DE DADOS 1;2;2022;2;MAURICIO SERRANO;60h;26M12;41;38;FGA - SALA I6;I06;UAC;40;6M1 - Sexta 08h;92.6829268292683;95.0;102.49999999999999
FGA0137 - SISTEMAS DE BANCO DE DADOS 1;2;2022;2;MAURICIO SERRANO;60h;26M12;41;38;FGA - SALA I6;I06;UAC;40;6M2 - Sexta 09h;92.6829268292683;95.0;102.49999999999999
FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T45;40;34;FGA - SALA I6;I06;UAC;40;3T4 - Terça 16h;85.0;85.0;100.0
FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T45;40;34;FGA - SALA I6;I06;UAC;40;3T5 - Terça 17h;85.0;85.0;100.0
FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T45;40;34;FGA - SALA I6;I06;UAC;40;5T4 - Quinta 16h;85.0;85.0;100.0
FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T45;40;34;FGA - SALA I6;I06;UAC;40;5T5 - Quinta 17h;85.0;85.0;100.0
FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;2;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35M34;60;60;FGA - SALA MOCAP;Mocap;UED;60;3M3 - Terça 10h;100.0;100.0;100.0
FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;2;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35M34;60;60;FGA - SALA MOCAP;Mocap;UED;60;3M4 - Terça 11h;100.0;100.0;100.0
FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;2;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35M34;60;60;FGA - SALA MOCAP;Mocap;UED;60;5M3 - Quinta 10h;100.0;100.0;100.0
FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;2;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35M34;60;60;FGA - SALA MOCAP;Mocap;UED;60;5M4 - Quinta 11h;100.0;100.0;100.0
FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;3;2022;2;GEORGE MARSICANO CORREA;60h;35T45;40;14;FGA - SALA I7;I07;UAC;40;3T4 - Terça 16h;35.0;35.0;100.0
FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;3;2022;2;GEORGE MARSICANO CORREA;60h;35T45;40;14;FGA - SALA I7;I07;UAC;40;3T5 - Terça 17h;35.0;35.0;100.0
FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;3;2022;2;GEORGE MARSICANO CORREA;60h;35T45;40;14;FGA - SALA I7;I07;UAC;40;5T4 - Quinta 16h;35.0;35.0;100.0
FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;3;2022;2;GEORGE MARSICANO CORREA;60h;35T45;40;14;FGA - SALA I7;I07;UAC;40;5T5 - Quinta 17h;35.0;35.0;100.0
FGA0141 - GESTÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;MARIA VITORIA DUARTE FERRARI;60h;46M34;45;14;FGA - SALA S5;S05;UAC;45;4M3 - Quarta 10h;31.11111111111111;31.11111111111111;100.0
FGA0141 - GESTÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;MARIA VITORIA DUARTE FERRARI;60h;46M34;45;14;FGA - SALA S5;S05;UAC;45;4M4 - Quarta 11h;31.11111111111111;31.11111111111111;100.0
FGA0141 - GESTÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;MARIA VITORIA DUARTE FERRARI;60h;46M34;45;14;FGA - SALA S5;S05;UAC;45;6M3 - Sexta 10h;31.11111111111111;31.11111111111111;100.0
FGA0141 - GESTÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;MARIA VITORIA DUARTE FERRARI;60h;46M34;45;14;FGA - SALA S5;S05;UAC;45;6M4 - Sexta 11h;31.11111111111111;31.11111111111111;100.0
FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;1;2022;2;JOHN LENON CARDOSO GARDENGHI;60h;26M12;130;122;FGA - SALA I9;I09;UAC;130;2M1 - Segunda 08h;93.84615384615384;93.84615384615384;100.0
FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;1;2022;2;JOHN LENON CARDOSO GARDENGHI;60h;26M12;130;122;FGA - SALA I9;I09;UAC;130;2M2 - Segunda 09h;93.84615384615384;93.84615384615384;100.0
FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;1;2022;2;JOHN LENON CARDOSO GARDENGHI;60h;26M12;130;122;FGA - SALA I9;I09;UAC;130;6M1 - Sexta 08h;93.84615384615384;93.84615384615384;100.0
FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;1;2022;2;JOHN LENON CARDOSO GARDENGHI;60h;26M12;130;122;FGA - SALA I9;I09;UAC;130;6M2 - Sexta 09h;93.84615384615384;93.84615384615384;100.0
FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;54;FGA - SALA S6 E MOCAP;S06;UAC;60;2M3 - Segunda 10h;90.0;90.0;100.0
FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;54;FGA - SALA S6 E MOCAP;S06;UAC;60;2M4 - Segunda 11h;90.0;90.0;100.0
FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;54;FGA - SALA S6 E MOCAP;Mocap;UED;60;4M3 - Quarta 10h;90.0;90.0;100.0
FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;54;FGA - SALA S6 E MOCAP;Mocap;UED;60;4M4 - Quarta 11h;90.0;90.0;100.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;1;2022;2;BRUNO CESAR RIBAS;60h;35T23;130;114;FGA - SALA S1;S01;UAC;130;3T2 - Terça 14h;87.6923076923077;87.6923076923077;100.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;1;2022;2;BRUNO CESAR RIBAS;60h;35T23;130;114;FGA - SALA S1;S01;UAC;130;3T3 - Terça 15h;87.6923076923077;87.6923076923077;100.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;1;2022;2;BRUNO CESAR RIBAS;60h;35T23;130;114;FGA - SALA S1;S01;UAC;130;5T2 - Quinta 14h;87.6923076923077;87.6923076923077;100.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;1;2022;2;BRUNO CESAR RIBAS;60h;35T23;130;114;FGA - SALA S1;S01;UAC;130;5T3 - Quinta 15h;87.6923076923077;87.6923076923077;100.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;2;2022;2;NILTON CORREIA DA SILVA;60h;35M34;42;37;FGA - SALA I6;I06;UAC;40;3M3 - Terça 10h;88.09523809523809;92.5;105.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;2;2022;2;NILTON CORREIA DA SILVA;60h;35M34;42;37;FGA - SALA I6;I06;UAC;40;3M4 - Terça 11h;88.09523809523809;92.5;105.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;2;2022;2;NILTON CORREIA DA SILVA;60h;35M34;42;37;FGA - SALA I6;I06;UAC;40;5M3 - Quinta 10h;88.09523809523809;92.5;105.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;2;2022;2;NILTON CORREIA DA SILVA;60h;35M34;42;37;FGA - SALA I6;I06;UAC;40;5M4 - Quinta 11h;88.09523809523809;92.5;105.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;FABRICIO ATAIDES BRAZ;30h;5M5 2T6 5T1 2N1;60;42;FGA - S10;S10;UAC;80;5M5 - Quinta 12h;70.0;52.5;75.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;FABRICIO ATAIDES BRAZ;30h;5M5 2T6 5T1 2N1;60;42;FGA - S10;S10;UAC;80;2T6 - Segunda 18h;70.0;52.5;75.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;FABRICIO ATAIDES BRAZ;30h;5M5 2T6 5T1 2N1;60;42;FGA - S10;S10;UAC;80;5T1 - Quinta 13h;70.0;52.5;75.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;FABRICIO ATAIDES BRAZ;30h;5M5 2T6 5T1 2N1;60;42;FGA - S10;S10;UAC;80;2N1 - Segunda 19h;70.0;52.5;75.0
FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;NILTON CORREIA DA SILVA;30h;5M5 2T6 5T1 2N1;60;42;FGA - S10;S10;UAC;80;5M5 - Quinta 12h;70.0;52.5;75.0
